datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-09-26 13:15:09.579353,"(0.3837645649909973, 0.39552658796310425, 0.9766862392425537)","(0.36658769845962524, 0.2615204155445099, 0.9767214059829712)","(0.3675336241722107, 0.18817023932933807, 0.9730740785598755)","(0.3670549988746643, -0.04399039223790169, 0.952103853225708)","(0.3604699969291687, -0.3717583417892456, 0.9061713218688965)","(0.5543628334999084, 0.16692672669887543, 0.9801033735275269)","(0.1739748865365982, 0.13897274434566498, 0.877767026424408)","(0.4249108135700226, -0.3576273024082184, 0.8965435028076172)","(0.2693401277065277, -0.3591158092021942, 0.8502638339996338)","(0.5604395270347595, -0.05717795714735985, 0.9114871621131897)","(0.6018813252449036, 0.1872769147157669, 0.9317681789398193)","(0.584713876247406, 0.2261248230934143, 0.9560483694076538)","(0.5758357048034668, 0.2498515546321869, 0.976855993270874)","(0.5275599956512451, 0.23423387110233307, 0.8770714998245239)","(0.07464165985584259, -0.11996664106845856, 0.785930871963501)","(0.10740997642278671, -0.3223196864128113, 0.6784387826919556)","(0.10981226712465286, -0.35144704580307007, 0.6804711222648621)","(0.1372806280851364, -0.3996821343898773, 0.6939260959625244)","(0.14495019614696503, -0.33221346139907837, 0.6700000166893005)","(0.4875551462173462, -0.2767758369445801, 0.4638621211051941)","(0.545060396194458, -0.21276813745498657, 0.10985590517520905)","(0.5402750372886658, -0.17730076611042023, -0.008267566561698914)","(0.3282886743545532, -0.2630550265312195, 0.41935375332832336)","(0.3828408718109131, -0.1858266294002533, 0.06180024892091751)","(0.37845301628112793, -0.14671240746974945, -0.05477595329284668)"
2022-09-26 13:15:09.615273,"(0.3994470238685608, 0.39716637134552, 0.9668163061141968)","(0.3817213177680969, 0.26545295119285583, 0.9650689959526062)","(0.3827974796295166, 0.1925232708454132, 0.9614907503128052)","(0.3824884295463562, -0.038446132093667984, 0.9408931732177734)","(0.37565362453460693, -0.36482346057891846, 0.8956879377365112)","(0.5875079035758972, 0.1799125075340271, 0.9854898452758789)","(0.1939489096403122, 0.1451951265335083, 0.8676263093948364)","(0.4390561580657959, -0.350638747215271, 0.8858746886253357)","(0.2843053638935089, -0.3525735139846802, 0.8403500318527222)","(0.5737292766571045, -0.04243527352809906, 0.9095218181610107)","(0.608884334564209, 0.18749400973320007, 0.932065486907959)","(0.5967740416526794, 0.22334787249565125, 0.9646438956260681)","(0.5613167881965637, 0.2701333165168762, 0.9827720522880554)","(0.5300111174583435, 0.23193593323230743, 0.8638749718666077)","(0.09617848694324493, -0.11634755879640579, 0.770965576171875)","(0.1266791820526123, -0.31924015283584595, 0.6636420488357544)","(0.1354944407939911, -0.34782862663269043, 0.6678422689437866)","(0.186040461063385, -0.4019765257835388, 0.6966185569763184)","(0.16193437576293945, -0.3361242115497589, 0.6368786692619324)","(0.504479169845581, -0.2679130733013153, 0.4538075923919678)","(0.564087986946106, -0.20221836864948273, 0.10058856755495071)","(0.5613811016082764, -0.16798239946365356, -0.016225717961788177)","(0.34867963194847107, -0.25319963693618774, 0.4104865789413452)","(0.40707772970199585, -0.17277346551418304, 0.054173536598682404)","(0.40451276302337646, -0.13554590940475464, -0.060940973460674286)"
2022-09-26 13:15:09.650191,"(0.4172031879425049, 0.39789456129074097, 0.9555324912071228)","(0.3936287462711334, 0.26888522505760193, 0.9513838291168213)","(0.39580175280570984, 0.19581516087055206, 0.9477328062057495)","(0.3989916145801544, -0.03572963550686836, 0.9268702864646912)","(0.39723023772239685, -0.36305826902389526, 0.8811330199241638)","(0.5934087038040161, 0.18184703588485718, 0.9835090637207031)","(0.20806653797626495, 0.1466469019651413, 0.8591285347938538)","(0.46213826537132263, -0.34727293252944946, 0.8686198592185974)","(0.302835077047348, -0.3522070050239563, 0.8289210796356201)","(0.5827281475067139, -0.03901251032948494, 0.9024075269699097)","(0.6361811757087708, 0.19173675775527954, 0.9432376027107239)","(0.620991051197052, 0.22392605245113373, 0.9733670949935913)","(0.5894616842269897, 0.2658839523792267, 0.9796726703643799)","(0.5586745738983154, 0.23770131170749664, 0.8912857174873352)","(0.11800196766853333, -0.10897739231586456, 0.7587063908576965)","(0.15529105067253113, -0.3078387975692749, 0.6453132629394531)","(0.1637171059846878, -0.3386123776435852, 0.6496409177780151)","(0.21515430510044098, -0.3939034938812256, 0.6794884204864502)","(0.18602852523326874, -0.3100232481956482, 0.6272413730621338)","(0.5440083146095276, -0.2774747908115387, 0.4370318353176117)","(0.6167033314704895, -0.22262953221797943, 0.08560237288475037)","(0.6166770458221436, -0.18888700008392334, -0.029192060232162476)","(0.3784623146057129, -0.23782449960708618, 0.4041082262992859)","(0.4454042315483093, -0.14451755583286285, 0.05287402123212814)","(0.4441777169704437, -0.10935786366462708, -0.060995958745479584)"
2022-09-26 13:15:09.685111,"(0.43426913022994995, 0.3969173729419708, 0.9455984830856323)","(0.4023875594139099, 0.2718299627304077, 0.938471257686615)","(0.40413743257522583, 0.19793519377708435, 0.935981273651123)","(0.40587112307548523, -0.035846516489982605, 0.9182764291763306)","(0.40202778577804565, -0.3653010427951813, 0.8757206797599792)","(0.5917330384254456, 0.16384731233119965, 0.9563424587249756)","(0.22716602683067322, 0.15048617124557495, 0.8492656946182251)","(0.4687427580356598, -0.35078462958335876, 0.860645055770874)","(0.30565717816352844, -0.35332292318344116, 0.8259353637695312)","(0.504777729511261, -0.09328075498342514, 0.7895073294639587)","(0.5592714548110962, 0.13823896646499634, 0.8384069204330444)","(0.5374502539634705, 0.1935013383626938, 0.9101526141166687)","(0.5743028521537781, 0.2463042289018631, 0.9083433747291565)","(0.5058953762054443, 0.23182043433189392, 0.875)","(0.13266894221305847, -0.10305141657590866, 0.7524171471595764)","(0.18273396790027618, -0.29579487442970276, 0.6329637169837952)","(0.19656744599342346, -0.3279508948326111, 0.633645236492157)","(0.2503233850002289, -0.38464275002479553, 0.6529309749603271)","(0.23924100399017334, -0.3144734501838684, 0.6501818299293518)","(0.5551271438598633, -0.275192528963089, 0.4309251606464386)","(0.6314837336540222, -0.21558497846126556, 0.08133429288864136)","(0.6301383376121521, -0.18342721462249756, -0.03366544842720032)","(0.3842467963695526, -0.23480406403541565, 0.4026729166507721)","(0.4534578323364258, -0.13800786435604095, 0.05293083190917969)","(0.45086216926574707, -0.10456354916095734, -0.06147145479917526)"
2022-09-26 13:15:09.721083,"(0.4510074555873871, 0.3970063328742981, 0.9343428611755371)","(0.40440428256988525, 0.2725597321987152, 0.9359434843063354)","(0.40592309832572937, 0.19856274127960205, 0.9332066178321838)","(0.4068674147129059, -0.03570423275232315, 0.9147670269012451)","(0.40139639377593994, -0.36636388301849365, 0.8710131645202637)","(0.5881201028823853, 0.16297835111618042, 0.9561359882354736)","(0.2272472083568573, 0.15057948231697083, 0.8492169976234436)","(0.46755194664001465, -0.35275915265083313, 0.8547326326370239)","(0.3052980899810791, -0.35345712304115295, 0.8226648569107056)","(0.5021728873252869, -0.09112948179244995, 0.7841243147850037)","(0.5552388429641724, 0.13580702245235443, 0.8300584554672241)","(0.5355132222175598, 0.17923441529273987, 0.9099535346031189)","(0.6037570238113403, 0.24108992516994476, 0.9031745791435242)","(0.4866153299808502, 0.2207309454679489, 0.8441112041473389)","(0.151342511177063, -0.09207527339458466, 0.7457000017166138)","(0.20881567895412445, -0.2803586721420288, 0.6220759749412537)","(0.2296631634235382, -0.3131868243217468, 0.6191992163658142)","(0.2726103663444519, -0.35592174530029297, 0.6191518902778625)","(0.19008669257164001, -0.3261282742023468, 0.6651110649108887)","(0.5536948442459106, -0.2756255269050598, 0.4251265227794647)","(0.6297544240951538, -0.2147325873374939, 0.0755978673696518)","(0.6285905241966248, -0.18237751722335815, -0.03900161385536194)","(0.3817022442817688, -0.23761478066444397, 0.3982103765010834)","(0.44904816150665283, -0.14303524792194366, 0.04730730131268501)","(0.4466623365879059, -0.1091528981924057, -0.06666018813848495)"
2022-09-26 13:15:09.760258,"(0.46599021553993225, 0.40543314814567566, 0.9194115996360779)","(0.42459094524383545, 0.280137836933136, 0.9071967005729675)","(0.4213353097438812, 0.20392774045467377, 0.9088521599769592)","(0.41122958064079285, -0.035540491342544556, 0.9014726877212524)","(0.3974664509296417, -0.37024733424186707, 0.8650235533714294)","(0.5887703895568848, 0.1468297690153122, 0.9081632494926453)","(0.265344500541687, 0.15423861145973206, 0.8260900378227234)","(0.4642999768257141, -0.3590441942214966, 0.8447651267051697)","(0.30099186301231384, -0.35519087314605713, 0.819697916507721)","(0.49321404099464417, -0.0973425880074501, 0.7649094462394714)","(0.5484004616737366, 0.13676802814006805, 0.815252423286438)","(0.5593304634094238, 0.19142793118953705, 0.903968095779419)","(0.6012507081031799, 0.27245602011680603, 0.9269211292266846)","(0.48596394062042236, 0.22480778396129608, 0.8311304450035095)","(0.17116679251194, -0.08278844505548477, 0.7373575568199158)","(0.24787811934947968, -0.26054930686950684, 0.6083233952522278)","(0.26898258924484253, -0.2977478504180908, 0.6020218133926392)","(0.2978518605232239, -0.33980220556259155, 0.5763352513313293)","(0.22469906508922577, -0.315904438495636, 0.66239994764328)","(0.5542046427726746, -0.27315691113471985, 0.417438805103302)","(0.6331942081451416, -0.205025315284729, 0.06985689699649811)","(0.6295509934425354, -0.17692454159259796, -0.045734599232673645)","(0.3737596869468689, -0.2484876662492752, 0.3921814560890198)","(0.4380260705947876, -0.16159164905548096, 0.03846335411071777)","(0.4334394633769989, -0.13082173466682434, -0.07648216933012009)"
2022-09-26 13:15:09.797290,"(0.4813673496246338, 0.40534016489982605, 0.9060857892036438)","(0.4302805960178375, 0.28361785411834717, 0.8994001746177673)","(0.4271717369556427, 0.20653246343135834, 0.9002010822296143)","(0.41486573219299316, -0.037044256925582886, 0.8925004601478577)","(0.39421260356903076, -0.3796607553958893, 0.8580119609832764)","(0.5710707902908325, 0.13444043695926666, 0.8771253824234009)","(0.27216726541519165, 0.15403114259243011, 0.8214918375015259)","(0.4628696143627167, -0.371196448802948, 0.8311517834663391)","(0.2965587079524994, -0.3615487813949585, 0.8179497718811035)","(0.48311376571655273, -0.10649988800287247, 0.7439338564872742)","(0.4073888063430786, 0.1434149146080017, 0.7550004720687866)","(0.41784125566482544, 0.2082970142364502, 0.8148192167282104)","(0.4260827600955963, 0.2808164358139038, 0.8376919031143188)","(0.3485257923603058, 0.2029893845319748, 0.7820525765419006)","(0.20338574051856995, -0.07584812492132187, 0.7239912748336792)","(0.27934426069259644, -0.25215068459510803, 0.5925947427749634)","(0.30987417697906494, -0.28460896015167236, 0.5837069153785706)","(0.35082247853279114, -0.3373832702636719, 0.5699702501296997)","(0.35487493872642517, -0.2610829472541809, 0.6177272796630859)","(0.5548228621482849, -0.3117251694202423, 0.399801641702652)","(0.6352039575576782, -0.26572638750076294, 0.04954838007688522)","(0.6273271441459656, -0.23621602356433868, -0.06639857590198517)","(0.3409586250782013, -0.2855885326862335, 0.3804723918437958)","(0.38201087713241577, -0.22495336830615997, 0.017291316762566566)","(0.3732249438762665, -0.18987058103084564, -0.09795935451984406)"
2022-09-26 13:15:09.834278,"(0.4906798303127289, 0.4052824378013611, 0.8949311375617981)","(0.4345129430294037, 0.2864703834056854, 0.892879843711853)","(0.4320726990699768, 0.20953452587127686, 0.8932431936264038)","(0.4206518828868866, -0.03439714014530182, 0.8851122856140137)","(0.3974369764328003, -0.3787626624107361, 0.8543623089790344)","(0.5642614364624023, 0.12964461743831635, 0.865882933139801)","(0.27748382091522217, 0.15408965945243835, 0.8174622654914856)","(0.47279319167137146, -0.36859938502311707, 0.8213755488395691)","(0.29656657576560974, -0.36139294505119324, 0.8178461194038391)","(0.48088815808296204, -0.11221397668123245, 0.7332520484924316)","(0.40729066729545593, 0.14119908213615417, 0.7512532472610474)","(0.41834375262260437, 0.20533844828605652, 0.8009945750236511)","(0.4174965023994446, 0.2859970033168793, 0.8357776999473572)","(0.3356034755706787, 0.17448154091835022, 0.7564400434494019)","(0.21250274777412415, -0.07650493830442429, 0.7226977944374084)","(0.32040056586265564, -0.22616621851921082, 0.5809968709945679)","(0.35068437457084656, -0.27914997935295105, 0.563326358795166)","(0.3873592019081116, -0.3291858732700348, 0.5314496755599976)","(0.34198492765426636, -0.33321061730384827, 0.5985834002494812)","(0.5470475554466248, -0.25322389602661133, 0.39758485555648804)","(0.613110363483429, -0.16042819619178772, 0.051977209746837616)","(0.6013021469116211, -0.13296863436698914, -0.06445115059614182)","(0.33600762486457825, -0.2809069752693176, 0.3809007704257965)","(0.37328478693962097, -0.21655791997909546, 0.01768648996949196)","(0.3627942204475403, -0.1817476600408554, -0.0979803204536438)"
2022-09-26 13:15:09.874313,"(0.5126523971557617, 0.41986215114593506, 0.8671219944953918)","(0.45200562477111816, 0.29873380064964294, 0.859459638595581)","(0.44438910484313965, 0.22059032320976257, 0.8662456274032593)","(0.4160778522491455, -0.027977820485830307, 0.879396378993988)","(0.3625960350036621, -0.3735354244709015, 0.8746750950813293)","(0.5168256163597107, 0.1181388720870018, 0.7979735732078552)","(0.2964484691619873, 0.15633288025856018, 0.797674834728241)","(0.4495031237602234, -0.36724206805229187, 0.8388251662254333)","(0.2491121143102646, -0.35214680433273315, 0.8446378707885742)","(0.4505445659160614, -0.08849149942398071, 0.6982041597366333)","(0.3817748725414276, 0.17591390013694763, 0.721997857093811)","(0.39554986357688904, 0.22018463909626007, 0.7691645622253418)","(0.4182281494140625, 0.301749587059021, 0.8052820563316345)","(0.3426497280597687, 0.21394114196300507, 0.7473158240318298)","(0.2544395625591278, -0.061443477869033813, 0.6900468468666077)","(0.37497976422309875, -0.20628786087036133, 0.5546582341194153)","(0.38937869668006897, -0.22093650698661804, 0.5815536379814148)","(0.39016303420066833, -0.2416854053735733, 0.5435196757316589)","(0.3782513737678528, -0.24710433185100555, 0.6327999830245972)","(0.4350324273109436, -0.29049932956695557, 0.4011119306087494)","(0.4292681813240051, -0.2303278148174286, 0.039481233805418015)","(0.3999711871147156, -0.2030251920223236, -0.08031424880027771)","(0.25899606943130493, -0.29014667868614197, 0.4044983386993408)","(0.27321287989616394, -0.24350106716156006, 0.03659171238541603)","(0.2499445378780365, -0.20991306006908417, -0.08391864597797394)"
2022-09-26 13:15:09.912211,"(0.5224711894989014, 0.42277956008911133, 0.852888286113739)","(0.45741578936576843, 0.30281156301498413, 0.8456989526748657)","(0.4500272870063782, 0.2244972586631775, 0.8539509177207947)","(0.42212095856666565, -0.0244160033762455, 0.8698511719703674)","(0.3705238401889801, -0.37253430485725403, 0.8702073693275452)","(0.5029293894767761, 0.1448698341846466, 0.7751104235649109)","(0.3078869879245758, 0.1527828574180603, 0.7821890711784363)","(0.4590972661972046, -0.362764835357666, 0.8318875432014465)","(0.25482019782066345, -0.3535658121109009, 0.8424142003059387)","(0.40098294615745544, -0.08525856584310532, 0.6447528600692749)","(0.3292560577392578, 0.16943572461605072, 0.6643128395080566)","(0.3612036108970642, 0.19543980062007904, 0.7428390383720398)","(0.3751479983329773, 0.29219743609428406, 0.7755712866783142)","(0.2855275273323059, 0.17570918798446655, 0.7245883941650391)","(0.2627636790275574, -0.06041058525443077, 0.681520938873291)","(0.3948121666908264, -0.19404737651348114, 0.5456934571266174)","(0.4210321307182312, -0.22436632215976715, 0.6435402631759644)","(0.4266403317451477, -0.20925526320934296, 0.6289857029914856)","(0.4100258946418762, -0.25104403495788574, 0.6945207715034485)","(0.43670186400413513, -0.288711279630661, 0.3940235674381256)","(0.4243573546409607, -0.23077954351902008, 0.03203493729233742)","(0.3903767466545105, -0.2041047066450119, -0.08733364939689636)","(0.2614830732345581, -0.2878280282020569, 0.4028385579586029)","(0.2732001543045044, -0.2380828559398651, 0.03525281697511673)","(0.2451658695936203, -0.205270454287529, -0.08528225123882294)"
2022-09-26 13:15:09.947117,"(0.529403805732727, 0.421021044254303, 0.8399101495742798)","(0.45959600806236267, 0.30478790402412415, 0.8384761810302734)","(0.452396035194397, 0.22642990946769714, 0.8474439978599548)","(0.4246824085712433, -0.02274872176349163, 0.8654115200042725)","(0.3738739788532257, -0.3719257712364197, 0.8686773180961609)","(0.4979890286922455, 0.14882521331310272, 0.7681724429130554)","(0.31157633662223816, 0.1506466567516327, 0.7758625149726868)","(0.4624958336353302, -0.360668420791626, 0.8291301131248474)","(0.25784170627593994, -0.35435542464256287, 0.8421173095703125)","(0.3963130712509155, -0.04904899373650551, 0.6449864506721497)","(0.261371374130249, 0.10752354562282562, 0.7396090626716614)","(0.274488240480423, 0.16280391812324524, 0.7486265897750854)","(0.26679933071136475, 0.2212895005941391, 0.785396158695221)","(0.23457777500152588, 0.1371384710073471, 0.7664706110954285)","(0.31001588702201843, -0.06438296288251877, 0.6457592248916626)","(0.44158226251602173, -0.19917215406894684, 0.5119354724884033)","(0.4719269275665283, -0.25647127628326416, 0.4851762652397156)","(0.4762125015258789, -0.24054844677448273, 0.4719943404197693)","(0.45784512162208557, -0.2813425660133362, 0.5393921136856079)","(0.43207108974456787, -0.28876394033432007, 0.39146941900253296)","(0.4131539762020111, -0.2327379584312439, 0.029343830421566963)","(0.3783838748931885, -0.206461101770401, -0.08990270644426346)","(0.25874659419059753, -0.2873356342315674, 0.4028482735157013)","(0.2658454477787018, -0.2367812991142273, 0.03533020615577698)","(0.23716549575328827, -0.20437397062778473, -0.08531365543603897)"
2022-09-26 13:15:09.985058,"(0.5405402779579163, 0.41993898153305054, 0.8137955665588379)","(0.46278059482574463, 0.308588445186615, 0.8169161081314087)","(0.45612621307373047, 0.2298498898744583, 0.8286464214324951)","(0.4292139708995819, -0.02057543210685253, 0.8540077805519104)","(0.3790876567363739, -0.37160834670066833, 0.8650335669517517)","(0.49478399753570557, 0.1537238359451294, 0.7488389611244202)","(0.32070744037628174, 0.14130358397960663, 0.7533059120178223)","(0.46774864196777344, -0.35844117403030396, 0.8235354423522949)","(0.26239877939224243, -0.355836421251297, 0.8404682874679565)","(0.4003767967224121, -0.046275023370981216, 0.6420426964759827)","(0.26403719186782837, 0.1081807091832161, 0.7381220459938049)","(0.2780197560787201, 0.16496531665325165, 0.7394373416900635)","(0.2641376852989197, 0.19696953892707825, 0.7825645208358765)","(0.2171565294265747, 0.12546272575855255, 0.7050666809082031)","(0.31310582160949707, -0.06995522230863571, 0.6392458081245422)","(0.452366441488266, -0.24282509088516235, 0.6279305815696716)","(0.3959181010723114, -0.3062620460987091, 0.601804792881012)","(0.4171477258205414, -0.3452739119529724, 0.5651918649673462)","(0.3452388048171997, -0.3153163492679596, 0.5777499675750732)","(0.4296741485595703, -0.2890127897262573, 0.3862563371658325)","(0.4044082462787628, -0.2351081222295761, 0.024035504087805748)","(0.37098389863967896, -0.21149180829524994, -0.09502783417701721)","(0.25779858231544495, -0.28824156522750854, 0.4015713632106781)","(0.2603774070739746, -0.23738624155521393, 0.03408892825245857)","(0.2332199513912201, -0.2076014131307602, -0.08663970977067947)"
2022-09-26 13:15:10.024161,"(0.5416457056999207, 0.40390872955322266, 0.7726637721061707)","(0.46501871943473816, 0.30896902084350586, 0.8021782040596008)","(0.4588504731655121, 0.23027680814266205, 0.8145983219146729)","(0.43318337202072144, -0.020272282883524895, 0.8431050777435303)","(0.3843754231929779, -0.37204238772392273, 0.8602001070976257)","(0.49512073397636414, 0.15450550615787506, 0.7341613173484802)","(0.3239149749279022, 0.1360764354467392, 0.7420514225959778)","(0.47254833579063416, -0.357113778591156, 0.8171256184577942)","(0.2674941122531891, -0.35811081528663635, 0.8375573754310608)","(0.41617223620414734, -0.055454228073358536, 0.6499925255775452)","(0.32720470428466797, 0.12763041257858276, 0.7474071979522705)","(0.312170147895813, 0.19490063190460205, 0.7291036248207092)","(0.28315600752830505, 0.23276422917842865, 0.7559890151023865)","(0.25356525182724, 0.1274658888578415, 0.7440587282180786)","(0.32538360357284546, -0.07234981656074524, 0.622401773929596)","(0.44238877296447754, -0.2615163028240204, 0.6112579107284546)","(0.38271450996398926, -0.29538506269454956, 0.5933196544647217)","(0.4087192416191101, -0.3361332416534424, 0.5499210357666016)","(0.3339787721633911, -0.3242676854133606, 0.57361900806427)","(0.429947167634964, -0.29252538084983826, 0.3795987367630005)","(0.40074291825294495, -0.24266502261161804, 0.01694878749549389)","(0.36557847261428833, -0.21996383368968964, -0.10156624764204025)","(0.2638856768608093, -0.29919877648353577, 0.39721325039863586)","(0.2665902376174927, -0.2553134560585022, 0.028799215331673622)","(0.23826134204864502, -0.22654376924037933, -0.09129733592271805)"
2022-09-26 13:15:10.062621,"(0.46049797534942627, 0.275856077671051, 0.7327185273170471)","(0.46537044644355774, 0.30168482661247253, 0.7797891497612)","(0.459234356880188, 0.22507786750793457, 0.7938202619552612)","(0.43376830220222473, -0.020241130143404007, 0.8266379833221436)","(0.3861122727394104, -0.36736083030700684, 0.8503106236457825)","(0.494389146566391, 0.14731045067310333, 0.7116659283638)","(0.28886836767196655, 0.17828190326690674, 0.939984917640686)","(0.4384334087371826, -0.3488222062587738, 0.7894577980041504)","(0.3027878403663635, -0.34976091980934143, 0.82810378074646)","(0.41301822662353516, -0.06728262454271317, 0.6432445049285889)","(0.3283500373363495, 0.12092938274145126, 0.7358471751213074)","(0.31378278136253357, 0.18943235278129578, 0.7148216962814331)","(0.28639742732048035, 0.22782567143440247, 0.7436397075653076)","(0.2610885798931122, 0.12313789129257202, 0.7379167079925537)","(0.32042136788368225, -0.01120755821466446, 0.6844509243965149)","(0.4179951548576355, -0.22396878898143768, 0.601039707660675)","(0.37074968218803406, -0.2909507155418396, 0.5801032781600952)","(0.3905278146266937, -0.3307375907897949, 0.5384805798530579)","(0.32635194063186646, -0.31215137243270874, 0.5717499852180481)","(0.42269349098205566, -0.29384714365005493, 0.34746497869491577)","(0.4140480160713196, -0.25100380182266235, -0.018541205674409866)","(0.31053319573402405, -0.21815916895866394, -0.10861773043870926)","(0.27079296112060547, -0.2994774281978607, 0.38796067237854004)","(0.24962320923805237, -0.26327869296073914, 0.019244462251663208)","(0.15114784240722656, -0.22311949729919434, -0.07333797961473465)"
2022-09-26 13:15:10.097078,"(0.4402165412902832, 0.2514604926109314, 0.7452515363693237)","(0.46513861417770386, 0.29963403940200806, 0.7678549289703369)","(0.45943012833595276, 0.22355158627033234, 0.7828206419944763)","(0.4349805414676666, -0.020020410418510437, 0.8188775777816772)","(0.38851040601730347, -0.3650132417678833, 0.8466387391090393)","(0.49393367767333984, 0.14521969854831696, 0.6997019648551941)","(0.28864532709121704, 0.17803549766540527, 0.9362061619758606)","(0.4390854835510254, -0.34844306111335754, 0.7886911034584045)","(0.3056066036224365, -0.34880679845809937, 0.8281919956207275)","(0.36962634325027466, -0.07712370902299881, 0.5731400847434998)","(0.23077557981014252, 0.07523268461227417, 0.6722887754440308)","(0.2729945182800293, 0.12434280663728714, 0.6984045505523682)","(0.28117653727531433, 0.18814189732074738, 0.7408096790313721)","(0.2826352119445801, 0.05625496059656143, 0.7677500247955322)","(0.33757132291793823, -0.00160131324082613, 0.6762171983718872)","(0.429634690284729, -0.2225373238325119, 0.5738939046859741)","(0.36603325605392456, -0.28417548537254333, 0.5663739442825317)","(0.36361631751060486, -0.32594767212867737, 0.5392051339149475)","(0.30442240834236145, -0.24332940578460693, 0.5347272157669067)","(0.42166537046432495, -0.29603537917137146, 0.3464353084564209)","(0.41158097982406616, -0.2553502321243286, -0.019789492711424828)","(0.3067939877510071, -0.2231539636850357, -0.10875921696424484)","(0.27338311076164246, -0.2977021038532257, 0.3881824314594269)","(0.2521045506000519, -0.260785847902298, 0.01959417387843132)","(0.15198242664337158, -0.2216143012046814, -0.0720161646604538)"
2022-09-26 13:15:10.133069,"(0.4494214653968811, 0.2576944828033447, 0.7603463530540466)","(0.48816969990730286, 0.34057801961898804, 0.7564405202865601)","(0.47959089279174805, 0.25995922088623047, 0.7704640030860901)","(0.44841939210891724, 0.005311934277415276, 0.805449366569519)","(0.3959067463874817, -0.35043567419052124, 0.8343720436096191)","(0.5167248249053955, 0.1863502860069275, 0.6885484457015991)","(0.3121165931224823, 0.22111830115318298, 0.9276105165481567)","(0.4437202513217926, -0.33707481622695923, 0.7772952318191528)","(0.31441640853881836, -0.33809638023376465, 0.8245012760162354)","(0.37187379598617554, -0.07949171215295792, 0.5802988409996033)","(0.3133928179740906, 0.15228064358234406, 0.6636256575584412)","(0.3284381628036499, 0.19604676961898804, 0.6817595362663269)","(0.35322105884552, 0.28892335295677185, 0.7316823601722717)","(0.28106218576431274, 0.191375732421875, 0.7132667303085327)","(0.3427615761756897, 0.02037304826080799, 0.6808954477310181)","(0.43154600262641907, -0.21832185983657837, 0.5654412508010864)","(0.36015254259109497, -0.2758922278881073, 0.5545922517776489)","(0.3689267933368683, -0.3216310143470764, 0.5192186236381531)","(0.30339011549949646, -0.23375064134597778, 0.520814836025238)","(0.4214191138744354, -0.2956489324569702, 0.3337327837944031)","(0.40681329369544983, -0.2638698220252991, -0.03355562314391136)","(0.3021498918533325, -0.23007844388484955, -0.12107992172241211)","(0.2808358669281006, -0.293592631816864, 0.3836505115032196)","(0.2581738829612732, -0.26185092329978943, 0.014349838718771935)","(0.15765507519245148, -0.2216000258922577, -0.07641357183456421)"
2022-09-26 13:15:10.169067,"(0.4451873302459717, 0.24983754754066467, 0.7473809719085693)","(0.49398472905158997, 0.3530411124229431, 0.7450742721557617)","(0.4854344427585602, 0.2745365798473358, 0.7608898282051086)","(0.4532652795314789, 0.025257350876927376, 0.8015286326408386)","(0.3974236845970154, -0.32433462142944336, 0.840315580368042)","(0.5226094722747803, 0.1988629400730133, 0.6772222518920898)","(0.506780207157135, 0.37587279081344604, 0.7056039571762085)","(0.3984917104244232, -0.3335866332054138, 0.7676809430122375)","(0.370390385389328, -0.2673462927341461, 0.8541756868362427)","(0.2980630695819855, 0.07142169028520584, 0.6193317770957947)","(0.34776532649993896, 0.25604450702667236, 0.7207646369934082)","(0.39918041229248047, 0.29497045278549194, 0.7025490403175354)","(0.4421631097793579, 0.39756450057029724, 0.7521340250968933)","(0.39704620838165283, 0.2898919880390167, 0.6980000138282776)","(0.4041679799556732, 0.08593616634607315, 0.6154317259788513)","(0.4275016784667969, -0.21824494004249573, 0.556480884552002)","(0.34984320402145386, -0.2685871124267578, 0.5502870678901672)","(0.3508504033088684, -0.3232010006904602, 0.5294286012649536)","(0.3036592900753021, -0.21941713988780975, 0.5134333372116089)","(0.08149243891239166, -0.25276681780815125, 0.4692245423793793)","(-0.19164162874221802, -0.18856936693191528, 0.22126919031143188)","(-0.2498859465122223, -0.15650036931037903, 0.1114940494298935)","(0.2971429228782654, -0.27579399943351746, 0.41640517115592957)","(0.241236612200737, -0.2893158495426178, 0.051258593797683716)","(0.15178737044334412, -0.2540109157562256, -0.05036367475986481)"
