datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-12-05 11:49:00.836914,"(0.0, 0.0, 0.0, 0.0)","(-0.08034704625606537, 0.9325959086418152, -0.10879761725664139, -0.3346225321292877)","(-0.08684363961219788, 0.9332809448242188, -0.08537106215953827, -0.33787065744400024)","(-0.08688816428184509, 0.9066911935806274, -0.06838614493608475, -0.40704408288002014)","(-0.08166351169347763, 0.8745537996292114, -0.07454722374677658, -0.47215408086776733)","(0.6998304724693298, 0.528681755065918, -0.39875301718711853, -0.26782241463661194)","(0.8232144713401794, -0.5255887508392334, -0.13639749586582184, 0.16574111580848694)","(0.4808981716632843, 0.6850124597549438, -0.41406238079071045, -0.3578369915485382)","(0.7020366787910461, -0.6221526861190796, -0.1860828399658203, 0.2923075556755066)","(0.9231511950492859, -0.14803023636341095, -0.15912888944149017, -0.31710708141326904)","(-0.21187737584114075, -0.009164241142570972, 0.8465520739555359, 0.48823514580726624)","(-0.1617552787065506, 0.08153308182954788, 0.8052685856819153, 0.5645617246627808)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.9556781649589539, -0.024087905883789062, -0.27763089537620544, -0.09497381001710892)","(0.45172420144081116, 0.6186041235923767, -0.605629563331604, 0.2156084179878235)","(0.5386555194854736, 0.5997805595397949, -0.48121845722198486, 0.344299852848053)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.952276885509491, 0.026541586965322495, 0.2809528410434723, -0.11631729453802109)","(0.8799791932106018, 0.03941039741039276, 0.46866559982299805, -0.06660334020853043)","(0.0, 0.0, 0.0, 0.0)","(-0.28225448727607727, -0.11361566185951233, 0.9514754414558411, 0.04602552205324173)","(-0.47949105501174927, -0.05240947753190994, 0.8751787543296814, 0.037465374916791916)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:00.877812,"(-0.08036735653877258, 0.24585559964179993, 1.526405930519104)","(0.003601818112656474, 0.15715733170509338, 1.4529366493225098)","(0.023116325959563255, 0.08091826736927032, 1.465531349182129)","(0.08233214914798737, -0.15487690269947052, 1.4920408725738525)","(0.16044431924819946, -0.4787087142467499, 1.5119134187698364)","(0.11140914261341095, 0.04105934128165245, 1.3444744348526)","(-0.1607789248228073, -0.007486957591027021, 1.5573487281799316)","(0.20814181864261627, -0.45269685983657837, 1.3933515548706055)","(0.10544460266828537, -0.4822884500026703, 1.5577452182769775)","(-0.011650905944406986, -0.18612997233867645, 1.1855337619781494)","(-0.21172213554382324, -0.3185815215110779, 1.130692958831787)","(-0.28696393966674805, -0.3510241210460663, 1.1259762048721313)","(-0.3538611829280853, -0.3742698132991791, 1.1205538511276245)","(-0.2614467144012451, -0.32184743881225586, 1.186000108718872)","(-0.18954932689666748, -0.2951160669326782, 1.5079405307769775)","(0.0861416831612587, -0.34298384189605713, 1.3218618631362915)","(0.17330266535282135, -0.3498975932598114, 1.3101783990859985)","(0.22782514989376068, -0.35590630769729614, 1.3072885274887085)","(0.16175396740436554, -0.3883667588233948, 1.2749130725860596)","(0.2401181161403656, -0.7111766338348389, 1.3291902542114258)","(0.3006230890750885, -1.152297854423523, 1.2784242630004883)","(0.23148997128009796, -1.1827447414398193, 1.1608879566192627)","(0.09588080644607544, -0.7570872902870178, 1.491206407546997)","(0.08502856642007828, -1.1774067878723145, 1.4411635398864746)","(0.015195295214653015, -1.2149657011032104, 1.3228247165679932)"
2022-12-05 11:49:00.877812,"(0.0, 0.0, 0.0, 0.0)","(-0.09087356925010681, 0.93477863073349, -0.1159515231847763, -0.3232431709766388)","(-0.09729009866714478, 0.9355416297912598, -0.09192575514316559, -0.3268733024597168)","(-0.09582506865262985, 0.9084098935127258, -0.07497018575668335, -0.39998552203178406)","(-0.0897291973233223, 0.8746933341026306, -0.08216837793588638, -0.46915724873542786)","(0.6886810660362244, 0.5559209585189819, -0.3927566707134247, -0.24982498586177826)","(0.8257384300231934, -0.5233258008956909, -0.12534329295158386, 0.16904206573963165)","(0.47561925649642944, 0.6910632848739624, -0.41720569133758545, -0.3495101034641266)","(0.7023903727531433, -0.6215723156929016, -0.1778123378753662, 0.29778918623924255)","(0.9187953472137451, -0.16098366677761078, -0.1740204244852066, -0.315620481967926)","(-0.18636764585971832, -0.025643598288297653, 0.8569344282150269, 0.479867547750473)","(-0.14029039442539215, 0.05826243385672569, 0.8233842849731445, 0.5467746257781982)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.9558261036872864, -0.02376878634095192, -0.27713119983673096, -0.09502527862787247)","(0.4605594575405121, 0.6211952567100525, -0.599256694316864, 0.20710605382919312)","(0.5686734318733215, 0.5781152248382568, -0.4645415246486664, 0.35580113530158997)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.9496879577636719, 0.023220576345920563, 0.28267577290534973, -0.1328459233045578)","(0.8747428059577942, 0.032318174839019775, 0.47644320130348206, -0.08235452324151993)","(0.0, 0.0, 0.0, 0.0)","(-0.2832047641277313, -0.1086738258600235, 0.9515641331672668, 0.050106968730688095)","(-0.48928698897361755, -0.04530774801969528, 0.8700165152549744, 0.04020988196134567)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:00.917669,"(-0.0859382227063179, 0.2406439185142517, 1.5226713418960571)","(-0.013311174698174, 0.1421246975660324, 1.4482512474060059)","(0.00684586726129055, 0.06625217199325562, 1.46113920211792)","(0.06879626959562302, -0.16797839105129242, 1.488675832748413)","(0.15235699713230133, -0.4885365068912506, 1.5103628635406494)","(0.10253801941871643, 0.024918025359511375, 1.340864658355713)","(-0.1775849461555481, -0.02244391292333603, 1.5525321960449219)","(0.2013169229030609, -0.4594498574733734, 1.3931031227111816)","(0.09647391736507416, -0.4950346052646637, 1.5550975799560547)","(-0.02510806918144226, -0.19477005302906036, 1.1846016645431519)","(-0.22111567854881287, -0.33227548003196716, 1.1280773878097534)","(-0.2956847548484802, -0.37102073431015015, 1.1217695474624634)","(-0.35802826285362244, -0.4017465114593506, 1.1120542287826538)","(-0.3006589412689209, -0.34474700689315796, 1.1378214359283447)","(-0.2061442732810974, -0.30989348888397217, 1.5030725002288818)","(-0.19721654057502747, -0.3489634394645691, 1.1684218645095825)","(-0.20990969240665436, -0.3449961543083191, 1.116815209388733)","(-0.2758783996105194, -0.3829911947250366, 1.0930495262145996)","(-0.2688608467578888, -0.3667758107185364, 1.1014286279678345)","(0.21603837609291077, -0.7649894952774048, 1.2977491617202759)","(0.23914431035518646, -1.1465870141983032, 1.2191320657730103)","(0.17148056626319885, -1.182168960571289, 1.098528265953064)","(0.07851095497608185, -0.7767733335494995, 1.4923092126846313)","(0.055957309901714325, -1.189582109451294, 1.4492970705032349)","(-0.01275685429573059, -1.2275371551513672, 1.3309475183486938)"
2022-12-05 11:49:00.917669,"(0.0, 0.0, 0.0, 0.0)","(-0.09551797807216644, 0.9372004270553589, -0.11841587722301483, -0.3138618469238281)","(-0.10322310775518417, 0.937762975692749, -0.0951734259724617, -0.3176281750202179)","(-0.10379329323768616, 0.9116312265396118, -0.08017820864915848, -0.3895215094089508)","(-0.09742173552513123, 0.8795064687728882, -0.08781000971794128, -0.4574568271636963)","(0.6937711834907532, 0.562326192855835, -0.38540053367614746, -0.2322438508272171)","(0.8269110918045044, -0.5221891403198242, -0.11868172138929367, 0.17161372303962708)","(0.4668947160243988, 0.7037562131881714, -0.4128486216068268, -0.3410169780254364)","(0.7185809016227722, -0.6092996597290039, -0.1698358803987503, 0.2890520989894867)","(0.9105955362319946, -0.16477303206920624, -0.19765277206897736, -0.3234177827835083)","(-0.3153398931026459, 0.03962504491209984, 0.8246393799781799, 0.4679321050643921)","(-0.2706199884414673, 0.12249144911766052, 0.8103399872779846, 0.5050840377807617)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7203299403190613, 0.02306761033833027, -0.6866865158081055, -0.09515397250652313)","(-0.37440225481987, -0.583996057510376, 0.6463614106178284, 0.31778693199157715)","(-0.2695988118648529, -0.5840854048728943, 0.624575674533844, 0.4427933394908905)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.9432314038276672, -0.022776421159505844, 0.2951389253139496, -0.15062789618968964)","(0.8709490299224854, -0.022806581109762192, 0.4799000024795532, -0.10307120531797409)","(0.0, 0.0, 0.0, 0.0)","(-0.29219624400138855, -0.09523468464612961, 0.9495822787284851, 0.06200891360640526)","(-0.4973280131816864, -0.03140046447515488, 0.865586519241333, 0.0493844598531723)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:00.958656,"(-0.09900657832622528, 0.22814181447029114, 1.5171518325805664)","(-0.026904797181487083, 0.1286792904138565, 1.445058822631836)","(-0.005868040025234222, 0.053699932992458344, 1.4583345651626587)","(0.05871282517910004, -0.17800310254096985, 1.486926555633545)","(0.14598846435546875, -0.4954807460308075, 1.5099765062332153)","(0.0894562304019928, 0.010898465290665627, 1.3345177173614502)","(-0.191086545586586, -0.035812992602586746, 1.549229621887207)","(0.19526296854019165, -0.4664402902126312, 1.3983237743377686)","(0.08821772038936615, -0.5033068656921387, 1.548771858215332)","(-0.03585251048207283, -0.2054480016231537, 1.1841586828231812)","(-0.22866064310073853, -0.3469693064689636, 1.127636432647705)","(-0.2993653416633606, -0.3899209201335907, 1.1168553829193115)","(-0.35553890466690063, -0.4293838143348694, 1.0939321517944336)","(-0.31633153557777405, -0.36349374055862427, 1.13664710521698)","(-0.21947459876537323, -0.32309600710868835, 1.4997268915176392)","(-0.2699432075023651, -0.3758423924446106, 1.1707271337509155)","(-0.33492210507392883, -0.3973183333873749, 1.120988130569458)","(-0.3549829423427582, -0.42309534549713135, 1.0847324132919312)","(-0.35537609457969666, -0.3819783926010132, 1.1437499523162842)","(0.18707090616226196, -0.7680934071540833, 1.2802910804748535)","(0.18218690156936646, -1.1450098752975464, 1.1734986305236816)","(0.11321986466646194, -1.1766456365585327, 1.0528274774551392)","(0.07550487667322159, -0.778346598148346, 1.4940487146377563)","(0.05954288691282272, -1.1988197565078735, 1.461759090423584)","(-0.008962254971265793, -1.2391473054885864, 1.3448750972747803)"
2022-12-05 11:49:00.958656,"(0.0, 0.0, 0.0, 0.0)","(-0.10055726766586304, 0.9353228211402893, -0.12378903478384018, -0.3158097267150879)","(-0.10824283957481384, 0.9359427094459534, -0.10004571080207825, -0.31982114911079407)","(-0.1097191795706749, 0.9144981503486633, -0.0838102251291275, -0.3803035318851471)","(-0.10431325435638428, 0.8891666531562805, -0.09044994413852692, -0.4362569749355316)","(0.6913244724273682, 0.5591043829917908, -0.3926325738430023, -0.2351856231689453)","(0.8283469080924988, -0.5207392573356628, -0.11334392428398132, 0.172699972987175)","(0.46578437089920044, 0.711754560470581, -0.4090227782726288, -0.33037975430488586)","(0.7319115400314331, -0.6139101982116699, -0.14207296073436737, 0.2592971920967102)","(0.9103555083274841, -0.1638472080230713, -0.20501533150672913, -0.3199619948863983)","(-0.3523126244544983, 0.056490667164325714, 0.8147401809692383, 0.4570372998714447)","(-0.3226201832294464, 0.11154130101203918, 0.8082905411720276, 0.4797303378582001)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-0.6550864577293396, -0.031869739294052124, 0.7491863965988159, 0.09255166351795197)","(-0.41179463267326355, -0.4863179326057434, 0.6392835974693298, 0.4303911030292511)","(-0.2922409176826477, -0.16603349149227142, 0.7358797788619995, 0.587800145149231)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.9306133985519409, -0.07167096436023712, 0.31533166766166687, -0.1714288294315338)","(0.8683112859725952, -0.07171651721000671, 0.4765099883079529, -0.11760345846414566)","(0.0, 0.0, 0.0, 0.0)","(-0.31218472123146057, -0.0858776643872261, 0.9446826577186584, 0.05234886333346367)","(-0.49579399824142456, -0.02385060302913189, 0.8673890829086304, 0.03543589264154434)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:01.005026,"(-0.1262754499912262, 0.19883626699447632, 1.5109013319015503)","(-0.05274266004562378, 0.10136562585830688, 1.4358206987380981)","(-0.027481848374009132, 0.030148398131132126, 1.4506183862686157)","(0.04793495684862137, -0.1917184442281723, 1.4829952716827393)","(0.14332857728004456, -0.5015848278999329, 1.50899338722229)","(0.0738731175661087, -0.005458875093609095, 1.328737735748291)","(-0.21675051748752594, -0.06297370046377182, 1.5397777557373047)","(0.20021192729473114, -0.4771063029766083, 1.456733226776123)","(0.08647938817739487, -0.5048515796661377, 1.496948480606079)","(-0.047023266553878784, -0.2192765325307846, 1.1814625263214111)","(-0.23510360717773438, -0.36727094650268555, 1.127648115158081)","(-0.309480756521225, -0.41078490018844604, 1.1204791069030762)","(-0.37458479404449463, -0.4324502944946289, 1.1052265167236328)","(-0.33732977509498596, -0.3919709324836731, 1.1358751058578491)","(-0.24480459094047546, -0.34992262721061707, 1.4901928901672363)","(-0.2402951717376709, -0.369004487991333, 1.1538714170455933)","(-0.2457665205001831, -0.392077773809433, 1.110657811164856)","(-0.3073517382144928, -0.42824047803878784, 1.0918067693710327)","(-0.3206121623516083, -0.406970351934433, 1.09333336353302)","(0.1482090950012207, -0.7411819696426392, 1.254335641860962)","(0.08976572751998901, -1.0724633932113647, 1.0425184965133667)","(0.023708410561084747, -1.0941975116729736, 0.9168462753295898)","(0.07010374963283539, -0.7820204496383667, 1.5031551122665405)","(0.04977461323142052, -1.1883924007415771, 1.5592622756958008)","(-0.0171770378947258, -1.2396552562713623, 1.4485946893692017)"
2022-12-05 11:49:01.005026,"(0.0, 0.0, 0.0, 0.0)","(-0.12896034121513367, 0.9334683418273926, -0.14463290572166443, -0.3018069863319397)","(-0.13218256831169128, 0.9352633953094482, -0.11655285209417343, -0.3069620430469513)","(-0.13471712172031403, 0.960330605506897, -0.07424619793891907, -0.23260265588760376)","(-0.13998763263225555, 0.9752743244171143, -0.06375470012426376, -0.15867824852466583)","(0.6738342642784119, 0.587470531463623, -0.39437341690063477, -0.21282729506492615)","(0.833914041519165, -0.5145815014839172, -0.08891214430332184, 0.17857173085212708)","(0.5172901749610901, 0.783913791179657, -0.28524866700172424, -0.19111016392707825)","(0.7221632599830627, -0.6837313175201416, 0.08089350163936615, -0.0666939988732338)","(0.9060450792312622, -0.15160346031188965, -0.22884443402290344, -0.32206985354423523)","(-0.3180393576622009, 0.037570223212242126, 0.8369646668434143, 0.4437675476074219)","(-0.2790611982345581, 0.11441018432378769, 0.8208178281784058, 0.4850703477859497)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7133751511573792, 0.024840086698532104, -0.6939188838005066, -0.09463327378034592)","(0.5673658847808838, 0.43643486499786377, -0.4543306529521942, -0.5302869081497192)","(-0.6110782623291016, -0.3124052584171295, 0.6005238890647888, 0.41031360626220703)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8083957433700562, -0.23450787365436554, 0.4884498119354248, -0.23004183173179626)","(0.8361929059028625, -0.2025836557149887, 0.4663229286670685, -0.20563161373138428)","(0.0, 0.0, 0.0, 0.0)","(-0.5750188231468201, 0.026114022359251976, 0.8175318837165833, 0.017694802954792976)","(-0.506382405757904, 0.07159826904535294, 0.8592270612716675, -0.013394082896411419)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:01.045947,"(-0.14033745229244232, 0.18185175955295563, 1.507677674293518)","(-0.0645853653550148, 0.08661381900310516, 1.4313052892684937)","(-0.03784796968102455, 0.0168415866792202, 1.44632089138031)","(0.04346267506480217, -0.19888710975646973, 1.4802380800247192)","(0.14432679116725922, -0.5020763874053955, 1.5085841417312622)","(0.06666816025972366, -0.013807433657348156, 1.3269503116607666)","(-0.22850902378559113, -0.07763534784317017, 1.5351567268371582)","(0.2011779099702835, -0.47739532589912415, 1.4547715187072754)","(0.08663476258516312, -0.505065381526947, 1.4966535568237305)","(-0.05116484314203262, -0.22706516087055206, 1.179085373878479)","(-0.23998615145683289, -0.37862056493759155, 1.1259503364562988)","(-0.3100389838218689, -0.42198100686073303, 1.1192210912704468)","(-0.38414502143859863, -0.4453986585140228, 1.1106781959533691)","(-0.3179174065589905, -0.40090814232826233, 1.1425384283065796)","(-0.25640639662742615, -0.36439916491508484, 1.4855302572250366)","(-0.3175323009490967, -0.43588319420814514, 1.1620564460754395)","(-0.35734957456588745, -0.4288889467716217, 1.1265960931777954)","(-0.4018996059894562, -0.4512024223804474, 1.0976046323776245)","(-0.3280166983604431, -0.4098409414291382, 1.1024224758148193)","(0.14340974390506744, -0.7421692609786987, 1.255336046218872)","(0.07801412045955658, -1.0743056535720825, 1.0471701622009277)","(0.013813763856887817, -1.0975764989852905, 0.92123943567276)","(0.06968643516302109, -0.7811004519462585, 1.5030893087387085)","(0.04843204841017723, -1.188349723815918, 1.5599201917648315)","(-0.01629672572016716, -1.2406725883483887, 1.448499083518982)"
2022-12-05 11:49:01.045947,"(0.0, 0.0, 0.0, 0.0)","(-0.1406489461660385, 0.9332982897758484, -0.14992281794548035, -0.29444077610969543)","(-0.14664991199970245, 0.934378445148468, -0.12492568045854568, -0.2997070848941803)","(-0.1444065272808075, 0.9585252404212952, -0.08104144781827927, -0.23196642100811005)","(-0.14977218210697174, 0.972520649433136, -0.07063465565443039, -0.16365420818328857)","(0.6631690263748169, 0.6050406694412231, -0.39375215768814087, -0.19771641492843628)","(0.8360653519630432, -0.5113018751144409, -0.07654071599245071, 0.1835935264825821)","(0.5122336745262146, 0.7843088507652283, -0.2954111397266388, -0.1876397579908371)","(0.7202939391136169, -0.686022937297821, 0.08069716393947601, -0.0635383129119873)","(0.9044976234436035, -0.1436670571565628, -0.2366742193698883, -0.3243905007839203)","(-0.25055867433547974, 0.0037859096191823483, 0.8619281053543091, 0.4407787322998047)","(-0.21519425511360168, 0.07443991303443909, 0.8461505174636841, 0.4818499684333801)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-0.6428441405296326, -0.034135594964027405, 0.7597238421440125, 0.09168394654989243)","(0.7702906131744385, -0.20475775003433228, 0.11292731016874313, -0.5932740569114685)","(0.6508793234825134, -0.47332924604415894, -0.10641321539878845, -0.5839449167251587)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8157780766487122, -0.2367495745420456, 0.4774475395679474, -0.22472108900547028)","(0.8305858969688416, -0.21070775389671326, 0.47751152515411377, -0.19419609010219574)","(0.0, 0.0, 0.0, 0.0)","(-0.5687601566314697, 0.027012312784790993, 0.8218497037887573, 0.01858011819422245)","(-0.5144773125648499, 0.07263350486755371, 0.8543151617050171, -0.01352910790592432)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:01.091792,"(-0.18533383309841156, 0.13455699384212494, 1.511214017868042)","(-0.07402383536100388, 0.07547005265951157, 1.4276607036590576)","(-0.04594526067376137, 0.006318155210465193, 1.4427753686904907)","(0.039682794362306595, -0.20702074468135834, 1.4771322011947632)","(0.14746053516864777, -0.5046050548553467, 1.5071165561676025)","(0.06115180626511574, -0.026596304029226303, 1.3248525857925415)","(-0.23787850141525269, -0.08870919048786163, 1.531431794166565)","(0.20384761691093445, -0.4792593717575073, 1.452614426612854)","(0.08816339075565338, -0.5072249174118042, 1.494560956954956)","(-0.05575776472687721, -0.23669938743114471, 1.1757079362869263)","(-0.24269406497478485, -0.38669589161872864, 1.125502586364746)","(-0.3096211850643158, -0.429162859916687, 1.12034010887146)","(-0.38226792216300964, -0.4417283236980438, 1.1105527877807617)","(-0.318979412317276, -0.41071316599845886, 1.1445385217666626)","(-0.2656504511833191, -0.3753318786621094, 1.4817767143249512)","(-0.3167647421360016, -0.43597838282585144, 1.1543498039245605)","(-0.35501059889793396, -0.4353943467140198, 1.1285916566848755)","(-0.3954787850379944, -0.4506395161151886, 1.0996994972229004)","(-0.3086789548397064, -0.4246402084827423, 1.099082589149475)","(0.14047223329544067, -0.7447699904441833, 1.2564976215362549)","(0.06835802644491196, -1.0778447389602661, 1.0524168014526367)","(0.005149669945240021, -1.1024842262268066, 0.9266957640647888)","(0.06955728679895401, -0.7806167006492615, 1.5028384923934937)","(0.045727189630270004, -1.189192533493042, 1.5631496906280518)","(-0.017863944172859192, -1.2425191402435303, 1.4518049955368042)"
2022-12-05 11:49:01.091792,"(0.0, 0.0, 0.0, 0.0)","(-0.14998525381088257, 0.9325442314147949, -0.15314939618110657, -0.2905355989933014)","(-0.15649287402629852, 0.9334458708763123, -0.12879595160484314, -0.2959735095500946)","(-0.15634725987911224, 0.956731915473938, -0.08679991960525513, -0.22953270375728607)","(-0.16201022267341614, 0.9703891277313232, -0.0757058709859848, -0.16237682104110718)","(0.6683526039123535, 0.6029701828956604, -0.3930383324623108, -0.1877564638853073)","(0.8367767930030823, -0.5101840496063232, -0.0691864937543869, 0.18636000156402588)","(0.504601776599884, 0.7876128554344177, -0.30267173051834106, -0.18284647166728973)","(0.7176089286804199, -0.6885069608688354, 0.08141883462667465, -0.0660802572965622)","(0.8995466828346252, -0.13791634142398834, -0.24920013546943665, -0.3312009274959564)","(-0.2489028424024582, 0.008141661062836647, 0.862737774848938, 0.44007331132888794)","(-0.21312890946865082, 0.08103343099355698, 0.8496440052986145, 0.4755152761936188)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-0.6545547246932983, -0.03290414437651634, 0.7496597766876221, 0.09211821854114532)","(0.6657982468605042, -0.40108829736709595, 0.3830409646034241, -0.49911972880363464)","(-0.658689558506012, 0.6916393637657166, -0.24453148245811462, 0.16723453998565674)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8218504190444946, -0.23930741846561432, 0.4685405492782593, -0.21854867041110992)","(0.8267872333526611, -0.21730341017246246, 0.4854629337787628, -0.18310636281967163)","(0.0, 0.0, 0.0, 0.0)","(-0.5681355595588684, 0.03173408657312393, 0.8220953345298767, 0.019346915185451508)","(-0.5190025568008423, 0.07747093588113785, 0.8511492609977722, -0.013400404714047909)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:01.141661,"(-0.18667826056480408, 0.12560684978961945, 1.505454182624817)","(-0.09226325154304504, 0.051454465836286545, 1.423097014427185)","(-0.06244927644729614, -0.017635809257626534, 1.4379128217697144)","(0.029480304569005966, -0.23042556643486023, 1.471250057220459)","(0.15182138979434967, -0.5213685035705566, 1.5015087127685547)","(0.04932956025004387, -0.0460505373775959, 1.3174989223480225)","(-0.25596997141838074, -0.11255329847335815, 1.5267083644866943)","(0.20771846175193787, -0.49179595708847046, 1.4489450454711914)","(0.09009634703397751, -0.5280420780181885, 1.4822160005569458)","(-0.06478369981050491, -0.26382794976234436, 1.1657943725585938)","(-0.25648337602615356, -0.408488005399704, 1.1212202310562134)","(-0.32455065846443176, -0.4437383711338043, 1.1207051277160645)","(-0.3949039876461029, -0.44436511397361755, 1.109017252922058)","(-0.31115975975990295, -0.4817192554473877, 1.128333330154419)","(-0.28350043296813965, -0.3988571763038635, 1.4769991636276245)","(-0.24268820881843567, -0.41061481833457947, 1.1428940296173096)","(-0.21082302927970886, -0.4059033691883087, 1.104915976524353)","(-0.1868310123682022, -0.3874008357524872, 1.089439034461975)","(-0.16609901189804077, -0.3653460144996643, 1.0899999141693115)","(0.1406777948141098, -0.7617213129997253, 1.2631359100341797)","(0.06427250057458878, -1.1004520654678345, 1.0718202590942383)","(0.0019525811076164246, -1.1276211738586426, 0.9470194578170776)","(0.06996320933103561, -0.7820037603378296, 1.5007874965667725)","(0.041539810597896576, -1.2014708518981934, 1.5843056440353394)","(-0.02144448459148407, -1.2575665712356567, 1.4751315116882324)"
2022-12-05 11:49:01.141661,"(0.0, 0.0, 0.0, 0.0)","(-0.16134746372699738, 0.9316515326499939, -0.15340840816497803, -0.287155419588089)","(-0.16982495784759521, 0.9319398999214172, -0.12975651025772095, -0.29293492436408997)","(-0.18215996026992798, 0.956792950630188, -0.08951228857040405, -0.20821283757686615)","(-0.18929404020309448, 0.9713425040245056, -0.07322881370782852, -0.1236889585852623)","(0.6572452783584595, 0.6179925203323364, -0.3914543390274048, -0.18132074177265167)","(0.8364161849021912, -0.5105315446853638, -0.06316619366407394, 0.1891440600156784)","(0.4824342131614685, 0.807279646396637, -0.2957087457180023, -0.1676698923110962)","(0.7356995344161987, -0.6604723334312439, 0.10035364329814911, -0.11158681660890579)","(0.9075179100036621, -0.13525323569774628, -0.23090997338294983, -0.32372575998306274)","(0.43137049674987793, -0.30214112997055054, 0.7810508608818054, 0.3355439603328705)","(0.4546089768409729, -0.27984869480133057, 0.723366379737854, 0.43789994716644287)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.7495378255844116, 0.02059744857251644, -0.6546958684921265, -0.0956135243177414)","(-0.6452506184577942, 0.2292412966489792, -0.3179732859134674, 0.6557386517524719)","(-0.4586337208747864, 0.09053100645542145, -0.49229082465171814, 0.7342404127120972)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8222912549972534, -0.23778562247753143, 0.47679445147514343, -0.1999054104089737)","(0.8257601857185364, -0.21470747888088226, 0.4952956438064575, -0.16341087222099304)","(0.0, 0.0, 0.0, 0.0)","(-0.6048597693443298, 0.05287269130349159, 0.7945197224617004, 0.009350335225462914)","(-0.5211195945739746, 0.10089203715324402, 0.8471892476081848, -0.0229249969124794)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:49:01.181572,"(-0.18760578334331512, 0.12485303729772568, 1.501883864402771)","(-0.09973017871379852, 0.04237948730587959, 1.4214379787445068)","(-0.0688314363360405, -0.0245659276843071, 1.436227560043335)","(0.025966165587306023, -0.23258046805858612, 1.4697149991989136)","(0.15098200738430023, -0.5204206109046936, 1.5001894235610962)","(0.04533996805548668, -0.051072683185338974, 1.3148308992385864)","(-0.26337411999702454, -0.12156050652265549, 1.524989128112793)","(0.2059473842382431, -0.4893551766872406, 1.4421192407608032)","(0.08921386301517487, -0.5271400809288025, 1.4829119443893433)","(-0.06710196286439896, -0.272185355424881, 1.162875771522522)","(-0.2599806785583496, -0.4153010845184326, 1.1193701028823853)","(-0.3258625864982605, -0.4473622739315033, 1.1185276508331299)","(-0.39744043350219727, -0.44362887740135193, 1.1076698303222656)","(-0.3181580901145935, -0.492341548204422, 1.1340000629425049)","(-0.29080626368522644, -0.4077419638633728, 1.4752631187438965)","(-0.24444836378097534, -0.4106381833553314, 1.1417587995529175)","(-0.21033544838428497, -0.40984246134757996, 1.1032729148864746)","(-0.16852973401546478, -0.3863723576068878, 1.0869139432907104)","(-0.16675657033920288, -0.36508452892303467, 1.0899999141693115)","(0.15856076776981354, -0.7712416052818298, 1.2741122245788574)","(0.10607246309518814, -1.124472737312317, 1.10504150390625)","(0.044983621686697006, -1.155212640762329, 0.9807648658752441)","(0.07081063091754913, -0.7844188213348389, 1.4976897239685059)","(0.04540141671895981, -1.2034640312194824, 1.5740094184875488)","(-0.016295775771141052, -1.2595669031143188, 1.4640002250671387)"
